Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"john kruk shirt",291,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,479419,35.41,27,690.59,10,4.84,1,128,-16,0,0,-,0,109,9.27
"friyay teacher shirt",1300,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",9,468441,15.93,112,1850.35,19,4.63,1,98,-21,0,0,"Jul, 2025",1,374,11.26
"persona 5 shirt",413,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,673772,20.77,31,792.98,11,4.93,2,0,,0,-20,"Jul, 2025",2,60000,6.54
"bobcat t shirt",90,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,464574,17.99,17,311.37,0,-1.00,1,0,,75,-17,"Mar, 2025",2,1000,-1.00
"ow t shirt",240,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,786602,16.41,61,1165.35,13,4.30,1,47,461,0,0,-,2,165,20.22
"toyota trd shirt",245,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,1158368,25.58,43,947.95,10,4.46,2,78,16,0,-17,"Jul, 2025",2,140,10.75
"orioles camo shirt",92,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,459868,22.13,42,897.4,4,4.73,1,15,-28,0,-26,"Jun, 2025",0,139,24.81
"fruit print shirt",138,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",26,497262,15.11,60,1074.25,13,4.50,2,394,,0,-17,"Jun, 2025",3,4000,13.04
"generation x shirt",803,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",36,412827,16.76,64,1086.57,20,4.49,2,177,,51,-16,"Jul, 2025",3,2000,6.25
"fri yay shirt",112,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,605148,15.18,22,326.25,8,4.89,1,127,,0,0,"Sep, 2024",2,243,8.67
"dads club shirt",79,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,847423,17.41,127,1834.48,11,4.56,1,232,,0,0,"Jun, 2025",3,4000,38.54
"toyota t shirt",331,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,675161,22.55,39,868.76,10,4.72,2,72,16,0,-30,"Jul, 2025",2,281,11.49
"thomas sanders shirt",102,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,761897,22.66,36,769.4,6,4.44,1,14,88,0,-29,"Jun, 2025",0,104,14.73
"national park shirt",461,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,407249,15.26,98,1096.97,16,4.57,1,227,26,0,-19,"Jul, 2025",5,9000,12.85
"family cruise shirt",74,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,342686,15.67,79,1097.76,9,4.80,1,58,42,0,0,"Jun, 2025",4,9000,23.85
"monster mom shirt",34,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,397266,17.72,60,1169.02,13,4.80,1,53,,0,-7,"Mar, 2025",3,1000,21.44
"feral child shirt",153,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,812825,15.52,59,957.39,10,4.81,2,225,-73,0,-16,"May, 2025",2,1000,9.53
"86 46 shirt",50,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1497178,18.07,49,821.25,15,4.52,1,1,-97,0,0,-,1,323,6.88
"fortnight lama shirt",142,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,621057,20.42,32,588.98,1,4.00,1,0,,0,-16,"Jun, 2025",0,161,53.10
"yapper t shirt",282,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1004633,17.21,15,235.84,5,4.79,1,65,,12,-12,"Dec, 2024",0,150,4.35
"neurodiverse universe shirt",454,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",27,1365414,16.58,36,616.43,8,4.43,1,25,-51,0,-34,"Mar, 2025",0,161,8.94
"juan soto shirt",44,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,664509,23.83,26,599.12,12,3.99,1,109,,0,3,"Jul, 2025",3,129,4.57
"high road shirt",124,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,606754,24.49,15,343.77,4,4.30,1,0,,-18,-6,"Mar, 2025",2,5000,3.43
"kindergarten era shirt",449,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,497417,15.85,174,2315.25,13,4.70,2,83,,0,1194,"Jul, 2025",2,642,36.81
"professional yapper shirt",420,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1409159,18.58,11,187.25,4,4.77,1,88,,0,-16,"Dec, 2024",0,190,5.17
"rn christmas shirt",55,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1373484,15.85,5,68.6,9,4.70,1,111,,63,-21,"Dec, 2024",1,1000,0.71
"pink ghost shirt",114,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,1091557,15.51,52,714.71,13,4.60,2,0,,0,0,"Jul, 2025",2,5000,21.06
"reading ghost shirt",166,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1298851,16.61,5,71.78,14,3.93,1,0,,0,-6,"Oct, 2024",2,381,1.38
"dad milk shirt",173,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,770841,17.72,119,2084.49,20,4.68,2,260,,0,-39,"Jun, 2025",3,1000,4.31
"twisters shirt movie",66,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1271658,25.12,18,401.5,15,4.78,1,426,,32,-9,"Aug, 2024",3,129,1.53
"brat summer shirt",42,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,1050214,19.35,32,492.78,14,4.41,1,194,-15,0,-34,"Oct, 2024",0,120,3.72
"2038 graduation shirt",508,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,293007,16.98,49,819.84,4,4.77,1,109,,0,-29,"Jul, 2025",1,389,20.68
"trump cowboy shirt",147,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,958689,16.69,19,304.35,5,4.40,1,48,,47,-5,"Nov, 2024",3,360,7.27
"chlamydia survivor shirt",299,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1283094,16.55,19,321.35,9,4.80,1,193,,-22,-22,"Dec, 2024",1,122,15.37
"maga kids shirt",88,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,616248,17.46,182,3456.29,11,4.88,1,0,,0,-3,"Nov, 2024",2,6000,93.83
"christmas bruh shirt",49,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1146282,16.18,12,207.72,10,4.95,1,49,,0,-28,"Dec, 2024",2,1000,2.38
"sigma boy shirt",248,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1218993,16.91,16,261.95,8,4.80,1,27,,48,-27,"Dec, 2024",0,632,2.10
"graduation mom shirt",268,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1205883,16.9,15,238.46,15,4.60,1,5,-35,0,-6,"May, 2025",4,100000,3.41
"cal raleigh shirt",735,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",41,493985,29.18,95,3642.07,7,4.58,1,31,,0,0,"Jul, 2025",1,141,25.50
"immediately no shirt",177,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",20,1412847,15.2,6,76.88,2,4.50,1,0,,0,-34,"Jun, 2025",2,2000,3.96
"rizzler christmas shirt",28,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,910913,16.75,5,79.26,15,4.60,1,0,,0,-6,"Dec, 2024",0,127,0.47
"skibity rizz shirt",92,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1355355,17.45,18,305.87,11,4.05,1,0,,0,-14,"Dec, 2024",0,185,17.24
"jazz chisholm shirt",126,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1153456,24.72,52,1219.63,2,4.75,1,0,,0,-17,"Jul, 2025",1,103,23.89
"chris breezy shirt",408,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",30,178259,20.98,364,7239.03,17,4.30,2,29,,0,0,"Jul, 2025",3,163,20.41
"sir cumsize shirt",113,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1309976,16.82,5,80.64,10,4.93,1,63,,0,0,"Jul, 2025",0,48,1.26
"fuck ice t-shirt",180,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1016180,16.89,30,492.82,4,4.02,1,27,,0,0,"Jun, 2025",2,222,22.47
"graduation t-shirt 2025",129,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,739886,15.61,35,576.86,18,4.34,1,0,,0,-4,"May, 2025",3,10000,3.48
"notre dame t-shirt",31,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",2,417747,24.64,26,634.89,14,4.80,1,135,,0,-6,"Jan, 2025",4,426,6.04
"l&d nurse shirt",58,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1012582,15.99,31,465.54,4,4.90,1,54,,0,-14,"May, 2025",1,778,7.70
"taylor swift t-shirt",65,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,193096,17.57,134,2307.78,20,4.66,1,0,,116,-19,"Jun, 2025",5,1000,28.32
"ohtani shirt 50/50",46,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,650647,26.27,25,640.24,9,4.47,1,201,,907,-9,"Oct, 2024",0,258,4.43
"fri-yay teacher shirt",72,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",18,521960,15.94,102,1717.13,20,4.94,1,90,,0,0,"Jul, 2025",2,306,8.91
