Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"grand canyon shirt",239,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1445932,16.57,12,182.15,9,4.73,1,6,-39,0,-40,"Jul, 2025",3,846,3.53
"national parks shirt",545,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",26,529876,16.77,75,1268.85,17,4.54,1,158,332,0,0,"Jul, 2025",5,9000,6.95
"good boy shirt",612,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,849535,21.87,21,412.03,3,4.77,1,50,,390,-27,"Jun, 2025",3,50000,12.63
"katy perry shirt",1224,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,393216,17.64,44,727.26,9,4.70,1,150,,0,0,"Jul, 2025",3,96,13.39
"free snooki shirt",413,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1406760,18.77,26,509.73,4,4.62,1,58,-64,88,-27,"Oct, 2024",0,268,19.96
"anti fascism shirt",251,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,609862,17.62,64,1175.48,13,4.58,1,195,582,0,-33,"Jun, 2025",0,364,9.47
"trump muscle shirt",61,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1309120,19.68,24,456.85,9,4.07,1,83,-24,0,-10,"Jun, 2025",2,266,9.92
"kids crawfish shirt",116,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",54,1294649,15.48,156,1910.9,20,4.74,1,772,-19,126,-27,"Mar, 2025",1,756,4.19
"vintage cat shirt",344,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,893143,17.48,42,787.28,15,4.49,1,325,,0,0,"Dec, 2024",2,7000,3.94
"twilight shirt jacob",117,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,788292,24.1,66,1569.88,9,4.76,2,262,23,144,6,"Jun, 2025",2,285,10.30
"harvard basketball shirt",272,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,774232,18.31,19,338.96,12,4.67,1,213,-23,-77,-17,"May, 2025",0,307,4.19
"prek graduate shirt",288,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",16,1091973,16.08,18,235.9,16,4.63,1,470,-15,-120,-73,"May, 2025",2,1000,0.98
"wolf meme shirt",52,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,497380,18.24,45,817.17,12,4.80,1,243,,5,7,"Dec, 2024",0,690,13.98
"peds nurse shirt",358,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,904778,15.77,20,305.36,5,4.57,1,141,,0,-9,"Jul, 2025",1,804,6.71
"cowboy skeleton shirt",42,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",23,1430580,16.28,52,834.06,11,4.62,1,66,-61,0,3,"Jun, 2025",1,326,8.02
"cougar girlfriend shirt",70,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1153444,17.65,26,478.73,3,4.25,1,31,,0,-1,"Jun, 2025",3,228,12.68
"rizz t shirt",194,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1046928,18.02,44,813.89,12,4.58,1,546,-48,0,-11,"Dec, 2024",2,1000,2.21
"cheer bff shirt",284,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1407619,15.99,40,653.83,3,5.00,1,1,-85,0,-33,"Jul, 2025",0,408,22.91
"sister trip shirt",45,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",23,1013570,15.75,21,287.99,6,4.32,1,18,32,0,45,"Jul, 2025",3,5000,8.65
"tyler trent shirt",125,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",13,463357,26.99,32,1015.63,20,4.67,2,73,,0,-47,"Dec, 2024",0,72,3.36
"youth jesus shirt",89,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,229360,15.97,178,3056.31,17,4.63,2,824,1840,45,-2,"Apr, 2025",0,10000,17.03
"megan maroney shirt",447,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,917771,24.65,64,1688.65,13,4.52,1,204,52,0,-6,"Dec, 2024",0,96,15.31
"freddy freeman shirt",48,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",54,1052164,30.6,44,2008.45,19,4.58,2,40,,0,-20,"Nov, 2024",2,139,3.01
"dave blunts shirt",38,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1297069,17.37,14,247.73,4,4.87,1,12,,0,-25,"Jan, 2025",0,89,5.01
"alpha sigma shirt",65,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1374356,17.99,11,180.87,11,4.65,1,206,34,0,-20,"Dec, 2024",2,10000,2.00
"twisters movie shirt",132,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,1370595,23.99,13,276.27,20,4.50,1,94,30,0,-20,"Dec, 2024",3,142,1.33
"eagles women's shirt",42,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",5,244386,21.82,50,972.49,19,4.70,1,446,,0,0,"Feb, 2025",6,80000,13.88
"motorboat captain shirt",96,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",12,1002892,18.41,20,358.52,6,4.73,2,51,131,0,-9,"Mar, 2025",1,483,7.72
"dill doer shirt",442,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1038881,16.32,69,1184.5,7,4.58,1,37,,0,-17,"Dec, 2024",0,199,8.76
"cat gangster shirt",329,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,994494,18.25,47,851.68,12,4.58,1,34,-38,0,-7,"Jul, 2025",1,2000,1.16
"anti patriotic shirt",155,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,661867,18.2,162,2913.92,18,4.64,1,358,390,0,-6,"Jun, 2025",0,1000,22.78
"no ice shirt",248,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1294227,17.8,19,303.58,4,4.96,1,42,,0,0,"Jun, 2025",6,4000,16.19
"oxidized green t-shirt",20,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,770726,18.99,9,175.4,2,5.00,1,0,,0,-12,"Aug, 2024",0,276,4.61
"daft punk t-shirt",190,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",10,1335943,25.77,9,221.75,9,4.27,1,147,,0,-15,"Dec, 2024",1,524,0.98
"regal beagle t-shirt",447,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,763456,20.15,19,380.9,6,4.84,1,18,-70,-18,-24,"Jun, 2025",2,592,5.72
"fuck trump t-shirt",208,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",11,495383,18.36,70,1201.66,20,4.71,1,192,892,0,-37,"Mar, 2025",2,391,15.90
