Phrase,"Search Volume",Category,Fulfillment,"Size Tier","Variation Count",BSR,Price,"Monthly Sales","Monthly Revenue","Review Count","Reviews Rating",Sellers,"Last Year Sales","Sales Year Over Year","Sales Trend (90 days)","Price Trend (90 days)","Best Sales Period","Broad Reach Potential","Number of competing products","Sales to Reviews"
"cranberries band t shirt",430,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,857462,18.99,23,406.37,9,4.28,2,181,6,57,-28,"Dec, 2024",2,10000,6.48
"fire and ice shirt",80,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",14,1123974,16.42,24,436.7,7,4.42,2,249,939,0,0,"Oct, 2024",2,5000,1.79
"wolf american flag shirt",169,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1410162,16.47,16,263.37,14,4.64,1,194,-45,0,-14,"Jun, 2024",0,262,4.17
"down syndrome awareness shirt",88,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1372091,16.61,4,63.77,14,4.30,1,110,65,-91,-4,"Mar, 2025",3,663,1.88
"cosa uno t shirt",167,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,778033,21.33,25,555.57,9,4.51,1,55,,76,-36,"Oct, 2024",0,100,4.10
"i match energy shirt",215,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",4,1456106,17.58,31,555.87,17,4.58,1,286,,0,-22,"Jul, 2025",1,221,4.01
"goose bumps funny shirt",73,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",8,1435879,19.2,62,1022.49,16,4.58,1,303,,0,-9,"May, 2024",0,2000,9.43
"third grade shirt boy",19,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,569082,16.14,14,212.76,11,4.77,1,18,-24,0,-171,"Aug, 2024",2,60000,6.03
"1st grade girls shirt",99,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,134757,16.48,259,3820.18,10,4.64,1,188,38,0,0,"Jul, 2025",4,10000,40.70
"kitten invasion t shirt",96,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,990672,17.13,102,1751.35,20,4.69,1,207,-43,169,-7,"Dec, 2024",0,127,4.02
"class of 2038 shirt",1678,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,413671,16.32,118,1935.24,8,4.83,1,168,162,0,-2,"Jul, 2025",2,440,67.48
"suicide prevention shirt yellow",112,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,912243,19.06,22,404.18,7,4.82,1,101,507,0,-6,"Jun, 2025",1,339,5.15
"donald trump beer shirt",123,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1233341,17.17,35,596.21,4,4.48,1,8,-79,0,0,"Jun, 2025",0,1000,46.10
"the reader tarot shirt",152,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1059550,18.49,15,268.65,12,4.90,1,158,,-30,-6,"Dec, 2024",0,605,4.05
"hey bear birthday shirt",178,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1409515,16.79,11,181.8,3,4.81,1,33,,135,-12,"Mar, 2025",0,425,4.12
"5th grade shirt girls",422,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,272193,16.88,54,850.51,7,4.68,1,37,-13,0,331,"Jul, 2025",3,60000,31.38
"goose bumps t shirt",375,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1132793,18.95,7,137.61,10,4.61,1,120,10,0,146,"Mar, 2025",0,211,2.70
"free joey chestnut shirt",155,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1271941,21.59,13,272.77,0,-1.00,1,3,,0,-16,"Jun, 2025",0,35,-1.00
"creed concert t shirt",199,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",17,434521,19.48,79,1665.54,8,4.26,2,231,46,0,-27,"Jul, 2025",2,223,24.44
"dead pancreas society shirt",64,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1177128,18.39,16,288.66,13,4.04,1,63,,0,0,"Oct, 2024",0,1000,4.00
"proud maga garbage shirt",73,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,1234603,16.71,26,455.85,9,4.87,1,0,,0,-10,"Nov, 2024",0,224,18.93
"baddies get saddies shirt",205,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,1485531,17.98,15,273.97,7,4.83,1,76,,0,-35,"Jul, 2025",1,2000,5.17
"save national parks shirt",74,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",7,801884,17.07,32,561.36,4,4.73,1,52,530,0,-22,"Apr, 2025",1,695,10.86
"hello pre k shirt",612,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,828272,15.55,16,190.97,4,4.50,1,38,124,0,0,"Jul, 2025",2,1000,6.17
"benson boone shirt girls",171,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",3,1058889,17.43,49,801.54,4,4.55,1,31,,0,0,"Jul, 2025",1,202,28.23
"i heart james shirt",238,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,595626,16.62,25,456.16,0,-1.00,1,0,,0,0,-,0,100,-1.00
"together for texas shirt",266,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",6,934670,16.08,69,1083.84,14,4.48,1,182,2,0,0,"Jul, 2025",0,335,30.31
"chinga tu migra shirt",86,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,507933,18.42,74,1483.02,5,4.43,1,60,,0,0,"Jun, 2025",0,549,52.75
"boys 5th grade shirt",413,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,327889,16.22,28,465.55,8,4.83,1,110,11,0,0,"Aug, 2024",3,60000,8.45
"fifth grade teacher shirt",1745,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",15,141025,16.56,293,4447.33,17,4.81,1,489,76,0,-21,"Jul, 2025",0,2000,60.30
"tummy ache survivor shirt",2205,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",1,961852,17.72,10,160.18,8,4.56,2,98,-74,0,-36,"Dec, 2024",0,273,2.16
"b-2 bomber tee shirt",167,"Clothing, Shoes & Jewelry",Amazon,"Large Standard-Size",0,859031,16.97,29,479.35,3,4.13,1,5,1100,0,0,"Jun, 2025",0,385,34.81
